año_semestre,establecimiento,matriculados,registros,presentes,puntaje_global,puntaje_lectura,puntaje_matematicas,puntaje_sociales,puntaje_naturales,puntaje_ingles,comuna,prestacion_servicio
20142,col gente unida jovenes por la paz-santo domingo,66.0,66,64,240.0,50.0,49.0,48.0,46.0,46.0,popular,contratacion
20142,col fe y alegria santa maria,31.0,31,29,238.0,49.0,48.0,47.0,47.0,47.0,popular,contratacion
20142,institución educativa pequeña maria,73.0,73,73,232.0,48.0,46.0,47.0,45.0,46.0,popular,contratacion
20142,col sagrada familia aldea pablo vi,38.0,38,38,246.0,53.0,47.0,50.0,47.0,49.0,popular,contratacion
20142,inst educ san pablo,81.0,81,79,247.0,51.0,49.0,50.0,48.0,47.0,popular,oficial
20142,inst educ maria de los angeles cano marquez,128.0,126,125,252.0,51.0,51.0,51.0,49.0,49.0,popular,oficial
20142,inst educ la candelaria,82.0,81,79,249.0,53.0,49.0,51.0,47.0,48.0,popular,oficial
20142,inst educ la avanzada,27.0,26,25,239.0,49.0,47.0,49.0,47.0,46.0,popular,oficial
20142,inst educ fe y alegria popular nro. 1,83.0,78,73,227.0,47.0,46.0,44.0,44.0,46.0,popular,oficial
20142,col emaus,105.0,104,103,249.0,52.0,49.0,50.0,48.0,50.0,popular,contratacion
20142,inst educ nuevo horizonte,77.0,68,68,239.0,49.0,47.0,48.0,47.0,49.0,popular,oficial
20142,inst educ federico carrasquilla,46.0,46,46,251.0,52.0,50.0,51.0,48.0,49.0,popular,oficial
20142,inst educ guadalupe,24.0,59,57,235.0,48.0,45.0,48.0,47.0,48.0,popular,oficial
20142,esc barrio san nicolas-en administracion(ac),21.0,21,21,275.0,57.0,55.0,55.0,54.0,53.0,popular,contratacion
20142,i.e. antonio derka - santo domingo,174.0,172,166,248.0,51.0,49.0,50.0,49.0,48.0,popular,oficial
20142,inst educ fe y alegria granizal,37.0,36,36,257.0,53.0,50.0,51.0,52.0,49.0,popular,oficial
20142,inst educ fe y alegria santo domingo savio,56.0,55,55,231.0,48.0,47.0,47.0,43.0,46.0,popular,oficial
20142,inst educ ciro mendia,80.0,73,73,247.0,52.0,48.0,50.0,48.0,48.0,santa cruz,oficial
20142,i.e. manuel uribe ángel,32.0,25,24,236.0,49.0,48.0,46.0,46.0,47.0,santa cruz,oficial
20142,inst educ barrio santa cruz,35.0,23,23,241.0,49.0,47.0,50.0,47.0,47.0,santa cruz,oficial
20142,inst educ asia ignaciana,80.0,74,73,258.0,53.0,51.0,51.0,52.0,50.0,santa cruz,oficial
20142,inst educ republica de honduras,23.0,24,23,264.0,54.0,51.0,57.0,51.0,48.0,santa cruz,oficial
20142,inst educ villa del socorro,140.0,139,136,235.0,48.0,47.0,47.0,46.0,47.0,santa cruz,oficial
20142,inst educ pablo neruda,54.0,52,50,239.0,49.0,47.0,48.0,47.0,48.0,santa cruz,oficial
20142,inst educ santa teresa,76.0,76,76,273.0,56.0,53.0,57.0,54.0,51.0,santa cruz,oficial
20142,inst educ jose maria velaz,26.0,24,24,251.0,52.0,49.0,51.0,50.0,46.0,santa cruz,oficial
20142,institucion educativa la asuncion,28.0,29,29,247.0,52.0,49.0,50.0,47.0,49.0,santa cruz,oficial
20142,inst educ finca la mesa,,69,66,241.0,49.0,48.0,48.0,48.0,47.0,santa cruz,oficial
20142,col nino jesus,19.0,18,18,243.0,52.0,48.0,46.0,49.0,47.0,manrique,contratacion
20142,inst educ pedro luis villa,47.0,49,49,243.0,49.0,49.0,48.0,48.0,49.0,manrique,oficial
20142,inst educ rodrigo lara bonilla,51.0,51,51,237.0,49.0,48.0,46.0,47.0,46.0,manrique,oficial
20142,i.e. montecarlo guillermo gaviria correa,44.0,44,43,245.0,52.0,47.0,49.0,49.0,47.0,manrique,oficial
20142,inst educ ramon munera lopera,49.0,51,48,253.0,52.0,49.0,51.0,51.0,49.0,manrique,oficial
20142,inst educ gabriel restrepo moreno,61.0,59,59,241.0,49.0,48.0,50.0,46.0,47.0,manrique,oficial
20142,col pablo vi,127.0,134,133,250.0,51.0,50.0,50.0,50.0,48.0,manrique,contratacion
20142,inst educ las nieves,29.0,29,29,233.0,47.0,45.0,47.0,47.0,47.0,manrique,oficial
20142,inst educ fe y alegria la cima,,106,104,248.0,51.0,49.0,51.0,48.0,48.0,manrique,oficial
20142,inst vicarial jesus maestro,28.0,28,28,247.0,51.0,49.0,50.0,48.0,49.0,manrique,contratacion
20142,institucion educativa reino de belgica,41.0,39,39,238.0,52.0,46.0,49.0,44.0,45.0,manrique,oficial
20142,col maria reina del carmelo,57.0,57,57,272.0,56.0,53.0,54.0,55.0,53.0,manrique,contratacion
20142,inst educ manuela beltran,56.0,48,48,240.0,51.0,48.0,47.0,46.0,48.0,manrique,oficial
20142,inst educ san lorenzo de aburra,40.0,69,69,251.0,52.0,50.0,51.0,48.0,49.0,manrique,oficial
20142,inst educ jose roberto vasquez,169.0,163,161,255.0,52.0,51.0,51.0,50.0,50.0,manrique,oficial
20142,inst educ enrique olaya herrera,67.0,65,63,233.0,48.0,46.0,48.0,44.0,47.0,manrique,oficial
20142,inst educ san juan bautista de la salle,70.0,65,63,248.0,52.0,48.0,49.0,50.0,48.0,manrique,oficial
20142,inst educ alvaro marin velasco,26.0,19,18,262.0,52.0,51.0,54.0,53.0,52.0,manrique,oficial
20142,inst educ jose antonio galan,,46,45,233.0,48.0,47.0,45.0,46.0,48.0,manrique,oficial
20142,inst educ hernan toro agudelo,51.0,50,49,243.0,50.0,48.0,50.0,47.0,47.0,manrique,oficial
20142,col gente unida jovenes por la paz - luz de oriente,57.0,56,56,232.0,47.0,45.0,50.0,44.0,45.0,manrique,contratacion
20142,inst educ jose maria bravo marquez,122.0,122,120,257.0,53.0,51.0,51.0,51.0,51.0,aranjuez,oficial
20142,col adventista simon bolivar,23.0,22,22,250.0,51.0,51.0,49.0,49.0,51.0,aranjuez,privado
20142,inst educ camilo torres restrepo,26.0,23,23,245.0,47.0,51.0,50.0,48.0,50.0,aranjuez,oficial
20142,inst educ francisco miranda,73.0,73,73,257.0,52.0,53.0,51.0,51.0,48.0,aranjuez,oficial
20142,inst educ lorenza villegas de santos,62.0,61,60,247.0,53.0,48.0,49.0,48.0,47.0,aranjuez,oficial
20142,i.e. javiera londoño-sevilla,66.0,60,60,260.0,53.0,50.0,52.0,53.0,51.0,aranjuez,oficial
20142,i.e. el bosque,38.0,36,36,257.0,53.0,53.0,51.0,50.0,47.0,aranjuez,oficial
20142,col nuestra senora de lourdes,48.0,48,48,269.0,56.0,52.0,54.0,54.0,52.0,aranjuez,contratacion
20142,col emilia riquelme,13.0,13,13,266.0,56.0,50.0,53.0,54.0,53.0,aranjuez,privado
20142,inst educ fe y alegria luis amigo,,41,40,242.0,50.0,48.0,49.0,46.0,49.0,aranjuez,oficial
20142,inst educ gilberto alzate avenda?o,142.0,223,219,257.0,53.0,51.0,51.0,51.0,50.0,aranjuez,oficial
20142,inst educ juan de dios cock,69.0,65,65,240.0,50.0,48.0,47.0,47.0,49.0,aranjuez,oficial
20142,inst educ alvernia,55.0,55,55,253.0,54.0,50.0,49.0,49.0,51.0,aranjuez,oficial
20142,inst educ monse?or francisco cristobal toro,240.0,119,117,240.0,50.0,48.0,48.0,46.0,47.0,aranjuez,oficial
20142,inst educ alfonso mora naranjo,58.0,50,49,255.0,54.0,50.0,52.0,49.0,49.0,aranjuez,oficial
20142,inst educ san agustin,42.0,43,43,254.0,52.0,52.0,49.0,51.0,49.0,aranjuez,oficial
20142,col agustiniano de san nicolas,64.0,64,64,274.0,57.0,54.0,55.0,53.0,56.0,aranjuez,privado
20142,inst educ campo valdes,62.0,60,57,250.0,50.0,51.0,50.0,50.0,48.0,aranjuez,oficial
20142,col de maria,18.0,18,18,281.0,57.0,56.0,57.0,55.0,55.0,aranjuez,privado
20142,inst educ francisco luis hernandez betancur,53.0,19,19,238.0,49.0,48.0,48.0,45.0,48.0,aranjuez,oficial
20142,inst educ san juan bosco,78.0,78,77,267.0,56.0,53.0,53.0,52.0,52.0,aranjuez,oficial
20142,inst educ jose eusebio caro,30.0,33,33,249.0,49.0,50.0,51.0,50.0,48.0,aranjuez,oficial
20142,inst educ manuel jose gomez s,65.0,63,63,256.0,54.0,49.0,52.0,50.0,51.0,castilla,oficial
20142,cent educ autonomo,20.0,20,20,271.0,58.0,52.0,57.0,50.0,53.0,castilla,privado
20142,inst educ maestro pedro nel gomez,59.0,55,55,254.0,52.0,52.0,50.0,49.0,51.0,castilla,oficial
20142,inst educ alfonso lopez,25.0,24,24,243.0,49.0,49.0,50.0,48.0,45.0,castilla,oficial
20142,inst educ felix de bedout moreno,35.0,36,36,255.0,54.0,51.0,51.0,48.0,52.0,castilla,oficial
20142,inst educ jose asuncion silva,63.0,55,55,253.0,52.0,50.0,51.0,50.0,49.0,castilla,oficial
20142,inst educ diego echavarria misas,179.0,179,176,261.0,54.0,52.0,52.0,51.0,52.0,castilla,oficial
20142,i.e. colegio loyola para la ciencia y la innovación,56.0,56,56,301.0,61.0,60.0,58.0,61.0,62.0,castilla,oficial
20142,i.e. jesus maria - el rosal,58.0,65,65,277.0,57.0,53.0,54.0,59.0,50.0,castilla,oficial
20142,inst educ pedro claver aguirre,42.0,41,40,249.0,52.0,49.0,50.0,49.0,47.0,castilla,oficial
20142,inst educ maria montessori,51.0,52,51,250.0,51.0,50.0,50.0,49.0,49.0,castilla,oficial
20142,inst educ republica de uruguay,99.0,95,94,243.0,51.0,48.0,47.0,48.0,49.0,castilla,oficial
20142,inst educ pbro antonio jose bernal londoño sj,198.0,199,196,243.0,50.0,48.0,48.0,48.0,49.0,castilla,oficial
20142,col parroquial san judas tadeo,20.0,20,19,257.0,53.0,50.0,51.0,52.0,50.0,castilla,privado
20142,inst educ dinamarca,105.0,103,102,254.0,53.0,50.0,51.0,50.0,49.0,castilla,oficial
20142,inst educ sor juana ines de la cruz,82.0,81,81,265.0,55.0,53.0,53.0,51.0,54.0,castilla,oficial
20142,col parroquial ntra se?ora del buen consejo,46.0,46,45,300.0,61.0,60.0,59.0,60.0,60.0,castilla,privado
20142,inst educ julio cesar garcia,102.0,87,87,253.0,53.0,50.0,51.0,49.0,49.0,castilla,oficial
20142,inst educ tricentenario,90.0,89,86,248.0,51.0,48.0,49.0,50.0,51.0,castilla,oficial
20142,inst educ sebastian de belalcazar,29.0,29,28,248.0,52.0,49.0,49.0,49.0,48.0,castilla,oficial
20142,inst educ maestro arenas betancur,,45,44,258.0,52.0,51.0,53.0,51.0,50.0,castilla,oficial
20142,inst educ rodrigo correa palacio,,17,17,239.0,47.0,47.0,49.0,48.0,48.0,castilla,oficial
20142,inst educ doce de octubre,142.0,140,140,240.0,49.0,48.0,48.0,47.0,48.0,doce de octubre,oficial
20142,inst educ barrio santander,68.0,63,63,247.0,51.0,49.0,49.0,49.0,49.0,doce de octubre,oficial
20142,col vida y paz progresar,68.0,66,66,244.0,49.0,49.0,49.0,49.0,46.0,doce de octubre,contratacion
20142,inst educ santa juana de lestonac,72.0,72,72,261.0,55.0,52.0,51.0,52.0,49.0,doce de octubre,oficial
20142,cent educal don bosco,30.0,30,30,277.0,58.0,54.0,55.0,55.0,54.0,doce de octubre,privado
20142,inst educ alfredo cock arango,61.0,59,59,248.0,51.0,49.0,51.0,48.0,49.0,doce de octubre,oficial
20142,institucion educativa jesus maria valle,73.0,65,65,237.0,49.0,49.0,48.0,44.0,47.0,doce de octubre,oficial
20142,i.e. jorge eliecer gaitan,45.0,46,46,256.0,53.0,51.0,51.0,50.0,50.0,doce de octubre,oficial
20142,institucion educativa el picachito,19.0,19,17,269.0,55.0,53.0,54.0,54.0,51.0,doce de octubre,oficial
20142,inst educ ciudadela las americas,61.0,56,56,236.0,50.0,48.0,46.0,45.0,46.0,doce de octubre,oficial
20142,inst educ la esperanza,77.0,78,78,255.0,52.0,51.0,51.0,50.0,50.0,doce de octubre,oficial
20142,inst educ juvenil nuevo futuro,47.0,46,46,245.0,50.0,47.0,50.0,49.0,49.0,doce de octubre,oficial
20142,inst educ maestro fernando botero,84.0,84,81,253.0,52.0,50.0,51.0,50.0,48.0,doce de octubre,oficial
20142,inst educ casd,243.0,243,240,244.0,50.0,48.0,49.0,48.0,49.0,doce de octubre,oficial
20142,inst educ el pedregal,76.0,75,75,250.0,51.0,49.0,50.0,50.0,49.0,doce de octubre,oficial
20142,inst educ kennedy,149.0,139,138,239.0,50.0,47.0,48.0,46.0,48.0,doce de octubre,oficial
20142,inst educ el triunfo santa teresa,,37,34,265.0,54.0,51.0,55.0,53.0,49.0,doce de octubre,oficial
20142,inst educ san vicente de paul,192.0,178,177,257.0,53.0,51.0,52.0,50.0,49.0,robledo,oficial
20142,col madrid campestre,8.0,8,8,245.0,51.0,45.0,48.0,48.0,60.0,robledo,privado
20142,gimn guayacanes,206.0,201,194,235.0,48.0,47.0,47.0,46.0,47.0,robledo,contratacion
20142,col sagrados corazones,23.0,23,23,276.0,58.0,54.0,55.0,53.0,57.0,robledo,privado
20142,inst educ bello horizonte,39.0,38,37,245.0,52.0,49.0,49.0,46.0,49.0,robledo,oficial
20142,col guillermo taborda restrepo,9.0,9,9,288.0,57.0,56.0,55.0,59.0,67.0,robledo,privado
20142,inst educ fe y alegria san jose,67.0,68,66,250.0,52.0,50.0,50.0,49.0,48.0,robledo,oficial
20142,inst corferrini - sede robledo,61.0,60,60,243.0,50.0,49.0,47.0,48.0,49.0,robledo,contratacion
20142,ins tec industrial pascual bravo,,229,228,290.0,59.0,58.0,58.0,58.0,56.0,robledo,oficial
20142,inst educ vallejuelos,35.0,35,33,248.0,52.0,49.0,51.0,47.0,47.0,robledo,oficial
20142,inst educ jorge robledo,69.0,69,66,245.0,50.0,48.0,50.0,48.0,49.0,robledo,oficial
20142,col barbara micarelli,28.0,28,28,303.0,62.0,60.0,61.0,59.0,62.0,robledo,privado
20142,inst educ rafael garcia herreros,35.0,32,32,265.0,52.0,52.0,55.0,53.0,52.0,robledo,oficial
20142,inst educ villa flora,42.0,44,44,266.0,54.0,52.0,53.0,53.0,55.0,robledo,oficial
20142,inst educ luis lopez de mesa,93.0,94,93,247.0,51.0,50.0,49.0,48.0,48.0,robledo,oficial
20142,col san juan eudes,103.0,75,75,241.0,49.0,48.0,48.0,48.0,48.0,robledo,contratacion
20142,inst ferrini - sede robledo,75.0,63,63,280.0,59.0,55.0,55.0,54.0,58.0,robledo,privado
20142,inst educ jesus rey,126.0,125,124,273.0,57.0,54.0,54.0,54.0,54.0,robledo,oficial
20142,inst educ ciudad don bosco,8.0,8,8,245.0,50.0,49.0,54.0,45.0,44.0,robledo,oficial
20142,col antares,44.0,49,49,268.0,54.0,54.0,53.0,52.0,58.0,robledo,privado
20142,inst educ fe y alegria villa de la candelaria,71.0,71,71,258.0,54.0,51.0,52.0,51.0,48.0,robledo,oficial
20142,inst educ tomas carrasquilla no. 2,44.0,44,44,264.0,54.0,52.0,54.0,52.0,50.0,robledo,oficial
20142,inst educ monseñor gerardo valencia cano,54.0,53,52,267.0,54.0,53.0,55.0,51.0,54.0,robledo,oficial
20142,lic rodrigo arenas betancur en administracion (ac),69.0,67,65,237.0,49.0,48.0,49.0,44.0,47.0,robledo,contratacion
20142,inst educ  barrio olaya herrera,57.0,58,57,225.0,46.0,45.0,44.0,45.0,46.0,robledo,oficial
20142,inst educ fe y alegria aures,31.0,31,31,254.0,50.0,50.0,52.0,52.0,48.0,robledo,oficial
20142,inst educ camilo mora carrasquilla,57.0,56,56,238.0,49.0,46.0,48.0,48.0,46.0,robledo,oficial
20142,colegio santa bertilla boscardin,57.0,57,57,285.0,59.0,57.0,56.0,56.0,58.0,robledo,privado
20142,colegio vid obra de la congregacion mariana,54.0,54,54,293.0,63.0,57.0,57.0,58.0,57.0,robledo,privado
20142,inst educ aures,48.0,48,48,237.0,49.0,48.0,47.0,46.0,47.0,robledo,oficial
20142,inst educ mariscal robledo,,75,75,253.0,53.0,51.0,51.0,48.0,49.0,robledo,oficial
20142,col panamericano colombo sueco,51.0,51,51,288.0,59.0,57.0,56.0,58.0,58.0,robledo,privado
20142,inst educ jose celestino mutis,55.0,55,52,247.0,51.0,49.0,49.0,49.0,48.0,villa hermosa,oficial
20142,inst educ vida para todos,,67,66,238.0,49.0,47.0,48.0,47.0,47.0,villa hermosa,oficial
20142,inst educ felix henao botero,,58,58,239.0,49.0,47.0,47.0,48.0,48.0,villa hermosa,oficial
20142,inst educ luis carlos galan sarmiento,160.0,154,154,241.0,50.0,47.0,49.0,47.0,47.0,villa hermosa,oficial
20142,inst educ juan de la cruz posada,58.0,52,52,261.0,53.0,51.0,52.0,53.0,51.0,villa hermosa,oficial
20142,inst educ sol de oriente,115.0,117,116,240.0,48.0,47.0,50.0,48.0,46.0,villa hermosa,oficial
20142,col basico camino de paz,25.0,25,25,242.0,49.0,48.0,49.0,47.0,51.0,villa hermosa,contratacion
20142,inst educ juan de dios carvajal,95.0,90,89,255.0,53.0,51.0,51.0,49.0,50.0,villa hermosa,oficial
20142,inst educ la libertad,24.0,24,23,220.0,45.0,43.0,44.0,43.0,47.0,villa hermosa,oficial
20142,inst educ escuela normal superior de medellin,116.0,116,116,279.0,56.0,56.0,55.0,56.0,56.0,villa hermosa,oficial
20142,i.e. el pinal,,78,77,252.0,52.0,49.0,51.0,50.0,50.0,villa hermosa,oficial
20142,inst educ san francisco de asis,31.0,31,31,238.0,50.0,48.0,49.0,44.0,46.0,villa hermosa,oficial
20142,inst educ joaquin vallejo arbelaez,84.0,85,85,235.0,48.0,45.0,49.0,46.0,47.0,villa hermosa,oficial
20142,inst educ caracas,51.0,52,52,246.0,50.0,49.0,49.0,49.0,49.0,villa hermosa,oficial
20142,inst educ gabriel garcia marquez,66.0,67,67,238.0,48.0,47.0,48.0,48.0,46.0,villa hermosa,oficial
20142,inst educ villa turbay,45.0,43,42,250.0,49.0,51.0,50.0,51.0,47.0,villa hermosa,oficial
20142,esc normal superior antioque?a,76.0,76,76,296.0,60.0,58.0,58.0,60.0,62.0,buenos aires,privado
20142,col la pastora-en administracion (ac),40.0,39,39,237.0,48.0,47.0,48.0,46.0,48.0,buenos aires,contratacion
20142,inst tomas carrasquilla,13.0,14,14,247.0,56.0,46.0,49.0,46.0,50.0,buenos aires,contratacion
20142,sem menor de la arquidiocesis de medellin,16.0,16,16,284.0,58.0,57.0,56.0,56.0,58.0,buenos aires,privado
20142,inst educ merceditas gomez martinez,118.0,118,118,248.0,52.0,49.0,50.0,48.0,49.0,buenos aires,oficial
20142,inst educ arzobispo tulio botero salazar,70.0,69,68,245.0,51.0,48.0,51.0,46.0,48.0,buenos aires,oficial
20142,inst educ miraflores - luis eduardo valencia garcia,94.0,93,92,247.0,52.0,48.0,50.0,48.0,49.0,buenos aires,oficial
20142,inst educ asamblea departamental,121.0,119,118,252.0,53.0,50.0,50.0,48.0,51.0,buenos aires,oficial
20142,institucion educativa manuel jose cayzedo,46.0,46,44,246.0,50.0,48.0,51.0,48.0,49.0,buenos aires,oficial
20142,inst educ madre laura,62.0,62,62,271.0,55.0,54.0,54.0,54.0,54.0,buenos aires,oficial
20142,inst educ la milagrosa,128.0,121,121,255.0,52.0,51.0,50.0,51.0,50.0,buenos aires,oficial
20142,inst educ federico ozanam,183.0,180,179,267.0,55.0,53.0,54.0,52.0,53.0,buenos aires,oficial
20142,col la anunciacion,46.0,47,47,287.0,60.0,56.0,56.0,58.0,57.0,buenos aires,privado
20142,i.e. guadalupano la salle,19.0,19,19,282.0,57.0,56.0,57.0,56.0,55.0,buenos aires,privado
20142,col divino salvador,53.0,53,53,282.0,57.0,55.0,56.0,56.0,60.0,buenos aires,privado
20142,col eucaristico de la milagrosa,88.0,44,44,274.0,57.0,54.0,54.0,54.0,55.0,buenos aires,contratacion
20142,inst educ loreto-gabriela gomez carvajal,85.0,82,82,241.0,49.0,48.0,48.0,47.0,50.0,buenos aires,oficial
20142,inst educ gonzalo restrepo jaramillo,135.0,127,126,249.0,53.0,48.0,51.0,48.0,48.0,buenos aires,oficial
20142,col nuestra senora del rosario de chiquinquira,26.0,26,26,305.0,64.0,61.0,59.0,60.0,60.0,buenos aires,privado
20142,inst educ madre maria mazarello,62.0,63,62,274.0,57.0,53.0,55.0,53.0,59.0,buenos aires,oficial
20142,col cent fraternal cristiano,3.0,3,3,280.0,55.0,55.0,54.0,61.0,52.0,la candelaria,privado
20142,col milit general pedro nel ospina,32.0,31,31,246.0,49.0,49.0,51.0,48.0,48.0,la candelaria,privado
20142,cent de educ formal doctor julio carvajal gil  inteco,,39,36,212.0,43.0,41.0,42.0,43.0,43.0,la candelaria,privado
20142,corp esc empresarial de educacion,34.0,40,38,219.0,45.0,42.0,46.0,42.0,45.0,la candelaria,contratacion
20142,inst antioquia,8.0,8,8,272.0,57.0,53.0,55.0,53.0,54.0,la candelaria,privado
20142,col maria auxiliadora,56.0,57,57,315.0,62.0,63.0,61.0,64.0,69.0,la candelaria,privado
20142,inst educ tulio ospina,,63,61,259.0,54.0,51.0,53.0,50.0,50.0,la candelaria,oficial
20142,inst educ  ana de castrillon,51.0,51,51,244.0,49.0,51.0,49.0,47.0,47.0,la candelaria,oficial
20142,col ciencia y vida,15.0,15,15,281.0,59.0,56.0,57.0,53.0,56.0,la candelaria,privado
20142,inst educ hector abad gomez,,137,136,256.0,53.0,51.0,51.0,50.0,51.0,la candelaria,oficial
20142,col salesiano el sufragio,101.0,99,99,301.0,60.0,60.0,60.0,59.0,66.0,la candelaria,privado
20142,inst educ el salvador,61.0,61,60,253.0,53.0,51.0,50.0,49.0,49.0,la candelaria,oficial
20142,inst educ cefa,1020.0,1004,1002,270.0,56.0,54.0,54.0,53.0,52.0,la candelaria,oficial
20142,col milit jose maria cordoba,93.0,93,91,269.0,54.0,54.0,54.0,54.0,52.0,la candelaria,privado
20142,i.e bethesda,5.0,5,5,239.0,51.0,48.0,44.0,48.0,49.0,la candelaria,privado
20142,inst educ alfonso lopez pumarejo,79.0,81,80,258.0,53.0,52.0,52.0,50.0,51.0,la candelaria,oficial
20142,i.e. prados verdes,10.0,8,8,290.0,58.0,60.0,56.0,58.0,59.0,la candelaria,privado
20142,inst educ javiera londo?o,242.0,239,232,262.0,56.0,51.0,51.0,52.0,52.0,la candelaria,oficial
20142,col bethlemitas,82.0,80,80,327.0,66.0,66.0,61.0,65.0,75.0,laureles estadio,privado
20142,col san ignacio de loyola,126.0,126,126,350.0,66.0,74.0,66.0,71.0,80.0,laureles estadio,privado
20142,inst educ mater dei,64.0,64,64,278.0,57.0,55.0,56.0,55.0,54.0,laureles estadio,oficial
20142,i.e. marco fidel suarez,134.0,113,112,245.0,51.0,47.0,49.0,49.0,48.0,laureles estadio,oficial
20142,inst educ lucrecio jaramillo velez,73.0,73,73,288.0,59.0,59.0,56.0,56.0,58.0,laureles estadio,oficial
20142,inst jorge robledo,45.0,45,45,341.0,67.0,68.0,64.0,69.0,82.0,laureles estadio,privado
20142,col hispano,13.0,12,12,258.0,51.0,53.0,51.0,51.0,52.0,laureles estadio,privado
20142,col lujan,24.0,12,10,262.0,53.0,55.0,51.0,49.0,56.0,laureles estadio,privado
20142,comunidad colegio jesus maria,62.0,62,62,331.0,65.0,68.0,62.0,67.0,75.0,laureles estadio,privado
20142,col calasanz femenino,77.0,76,76,310.0,63.0,62.0,60.0,61.0,68.0,laureles estadio,privado
20142,colegio de la universidad pontificia bolivariana,537.0,548,544,303.0,60.0,60.0,60.0,61.0,65.0,laureles estadio,privado
20142,col de la presentacion - medellin,75.0,75,75,302.0,63.0,59.0,59.0,59.0,66.0,la america,privado
20142,col santa clara de asis,32.0,32,32,287.0,59.0,58.0,55.0,57.0,58.0,la america,privado
20142,inst educ lola gonzalez,253.0,251,251,269.0,56.0,53.0,54.0,53.0,51.0,la america,oficial
20142,inst educ santa rosa de lima,111.0,111,109,243.0,51.0,49.0,48.0,46.0,50.0,la america,oficial
20142,inst parra paris,10.0,10,10,283.0,57.0,57.0,57.0,52.0,67.0,la america,privado
20142,inst educ la piedad,69.0,69,69,245.0,49.0,50.0,49.0,48.0,48.0,la america,oficial
20142,inst educ concejo de medellin,,285,283,273.0,56.0,55.0,54.0,54.0,53.0,la america,oficial
20142,inst colombo venezolano,50.0,50,50,301.0,61.0,59.0,59.0,61.0,62.0,la america,privado
20142,col calasanz,104.0,104,104,330.0,63.0,69.0,62.0,67.0,76.0,la america,privado
20142,inst educ benedikta zur nieden,100.0,93,91,254.0,53.0,50.0,50.0,50.0,51.0,la america,oficial
20142,col corazonista,125.0,124,124,338.0,64.0,71.0,63.0,69.0,78.0,la america,privado
20142,lic salazar y herrera,610.0,608,608,285.0,58.0,57.0,57.0,56.0,58.0,la america,privado
20142,inst educ rafael uribe uribe,152.0,141,139,258.0,54.0,50.0,52.0,50.0,52.0,la america,oficial
20142,inst educ cristobal colon,62.0,63,62,247.0,51.0,50.0,48.0,49.0,49.0,la america,oficial
20142,col teresiano nstra sra de la candelaria,34.0,34,34,282.0,60.0,55.0,55.0,55.0,59.0,la america,privado
20142,inst educ america,50.0,49,49,245.0,49.0,49.0,51.0,47.0,49.0,la america,oficial
20142,inst educ samuel barrientos restrepo,131.0,130,128,250.0,51.0,50.0,50.0,50.0,47.0,la america,oficial
20142,col ateneo horizontes,12.0,12,12,278.0,58.0,53.0,55.0,55.0,61.0,la america,privado
20142,inst educ francisco antonio zea,119.0,121,119,268.0,54.0,54.0,54.0,53.0,53.0,la america,oficial
20142,col santa teresita,25.0,25,25,263.0,56.0,50.0,52.0,51.0,56.0,la america,privado
20142,inst educ juan xxiii,29.0,25,25,223.0,47.0,45.0,44.0,42.0,47.0,san javier,oficial
20142,i.e. stella velez londoño,33.0,32,32,245.0,51.0,49.0,50.0,47.0,46.0,san javier,oficial
20142,i.e. carlos vieco ortiz,69.0,70,70,265.0,55.0,53.0,53.0,52.0,49.0,san javier,oficial
20142,inst educ eduardo santos,,89,87,235.0,47.0,46.0,48.0,47.0,48.0,san javier,oficial
20142,institucion educativa el corazón,64.0,61,57,222.0,45.0,43.0,44.0,45.0,46.0,san javier,oficial
20142,inst corferrini - sede la divisa,30.0,29,28,237.0,48.0,48.0,48.0,46.0,45.0,san javier,contratacion
20142,col fundadores en administracion (ac),180.0,112,106,233.0,47.0,47.0,46.0,46.0,47.0,san javier,contratacion
20142,inst educ perpetuo socorro,58.0,58,58,258.0,54.0,51.0,51.0,51.0,51.0,san javier,oficial
20142,inst educ la independencia,100.0,96,95,233.0,47.0,47.0,47.0,46.0,46.0,san javier,oficial
20142,col barrio blanquizal en administracion (ac),58.0,57,57,232.0,48.0,46.0,47.0,45.0,46.0,san javier,contratacion
20142,col nuestra madre de las mercedes,33.0,32,32,301.0,63.0,60.0,58.0,58.0,65.0,san javier,privado
20142,col arenys del mar,25.0,25,25,263.0,54.0,51.0,54.0,53.0,48.0,san javier,contratacion
20142,col campestre la colina,54.0,53,53,312.0,62.0,61.0,60.0,62.0,77.0,poblado,privado
20142,col heraldos del evangelio,3.0,3,3,323.0,65.0,65.0,61.0,66.0,68.0,poblado,privado
20142,colegio euskadi,26.0,25,25,278.0,56.0,57.0,55.0,52.0,63.0,poblado,privado
20142,col santa maria del rosario,46.0,46,46,290.0,59.0,59.0,56.0,55.0,67.0,poblado,privado
20142,gimn los cedros,32.0,32,32,299.0,60.0,61.0,57.0,58.0,70.0,poblado,privado
20142,col madre antonia cerini,41.0,39,39,259.0,53.0,54.0,51.0,48.0,55.0,poblado,privado
20142,col el se?or col the lord college,14.0,14,14,269.0,55.0,52.0,54.0,51.0,64.0,poblado,privado
20142,colegio san jose de la salle,106.0,104,103,305.0,61.0,61.0,59.0,60.0,70.0,poblado,privado
20142,inst musical diego echavarria,14.0,14,14,348.0,66.0,69.0,68.0,70.0,85.0,poblado,privado
